Project Geographic District ,Project Building Identifier,Project School Name,Project Type ,Project Description,Project Phase Name,Project Status Name,Project Budget Amount,DSF Number(s),source_file,synthetic_flag,Reported,Fiscal_Year,Council_District,Sponsor,Title,Description,Accident Report ID,Record Type Description,Check2 Description,Fatality,Injury,House Number,Street Name,Block,Lot,Postcode,Latitude,Longitude,Community Board,Council District,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020), (),project_id,equipment,hours_used,hourly_cost_estimated,cost_estimated,maintenance_flag,is_synthetic,source,the_geom,Job_Number,Job_Type,ResidFlag,NonresFlag,Job_Status,CompltYear,PermitYear,ClassAInit,ClassAProp,ClassANet,HotelInit,HotelProp,OtherBInit,OtherBProp,Units_CO,Boro,AddressNum,AddressSt,Occ_Init,Occ_Prop,Bldg_Class,Job_Desc,ZoningDst1,ZoningDst2,ZoningDst3,SpeclDst1,SpeclDst2,Landmark,FloorsInit,FloorsProp,Enlargemnt,Ownership,CenBlock20,CenTract20,BCTCB2020,BCT2020,NTA2020,NTAName20,CDTA2020,CDTAName20,CommntyDst,CouncilDst,SchSubDist,SchCommnty,SchElmntry,SchMiddle,FireCmpany,FireBattln,FireDivsn,PolicePcnt,PL_FIRM07,PL_PFIRM15,GeomSource,DCPEdited,Version,material,quantity,unit,unit_price_estimated,total_cost_estimated,Country Code,Region,IncomeGroup,SpecialNotes,TableName,Unnamed: 5,INDICATOR_CODE,INDICATOR_NAME,SOURCE_NOTE,SOURCE_ORGANIZATION,Unnamed: 4,planned_duration_days,elapsed_days,schedule_slippage_pct
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,23.0,grodenchik,ps 26q technology,technology upgrades,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,24.0,lancman,ps 165q - technology purchases,funds to purchase smartboards.,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,19.0,paladino,p.s. 29 tech upgrade b:q029 s:q029,technology upgrade,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,4.0,powers,japan society - hvac,hvac project,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,9.0,salaam,national black theatre multipurpose facility,interior fitout of new multipurpose facility,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,0.0,speaker,queens public library system wide upgrades,systme wide shortfalls,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,50.0,matteo,jacques marchais center of tibetan art inc.,museum restoration,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2022.0,fy22,26.0,van bramer,sunnyside community services initial outfitting for lic,funding to support sunnyside community services' initial outfitting for lic,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2021.0,fy21,15.0,torres,destination tomorrow- business incubator,business incubator,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2020.0,fy20,44.0,yeger,tech upgrades at ps164,"funds will be used for tech upgrades at ps164 (k164, k164)",43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2024.0,fy24,17.0,salamanca,police athletic league new south bronx center,interior renovations & security camera installation/upgrade at 991 longwood ave.,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,5.0,menin,wagner middle school art studio b:m167 s:m167,art studio,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,10.0,de la rosa,gwhs health-stem lab makerspace for engineering and robotics b:m465 s:m468,"updated power sources, as storage for the materials created by students, large tables",43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,6.0,rosenthal,engine company 74,replace windows,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2022.277835768963,Unknown,25.0,Unknown,Unknown,Unknown,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,2693.0,"speaker, van bramer, manhattan delegation",the whitney museum,days end public art instl at gans penin,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,9100.0,"bronx delegation, speaker",kips bay boys & girls club,lucile palmaro clubhouse expansion/pool renovation,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,10.0,de la rosa,george washington high school campus auditorium hvac b:m465 s:m467,air conditioners or cooling center upgrades to gwhs auditorium,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2026.0,fy26,37.0,nurse,brownsville collaborative ms stem lab b:k298 s:k363,a+ stem lab,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
17.42242264261622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,148170.0,,city_council_capital_budget.csv,False,2019.0,fy19,13.0,gjonaj,m.s. x101 edward r. byrne: upgrade,technology purchases,43964.9335154827,Unknown,Unknown,0.0,0.7814207650273224,333.0,Unknown,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,268.0,Unknown,Unknown,Unknown,Unknown,8.786584615384616,148.99,1281.49,Unknown,Unknown,Unknown,Unknown,345812433.36122185,Unknown,Unknown,Unknown,Unknown,2016.963492937076,2014.9470979110836,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,357.0,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,81007.0,Unknown,125.0,Unknown,Unknown,2.0,3.0,Unknown,Unknown,360611254949874.9,36061125494.77512,33140739922.67674,3314073.779892429,Unknown,Unknown,Unknown,Unknown,334.2086169932674,29.852521909203745,Unknown,20.18809004400647,369.6785717644182,179.20837878502914,Unknown,35.64589837138451,10.400534095610636,82.63419152217249,1.0,1.0,Unknown,Unknown,Unknown,Unknown,8.985358499999998,Unknown,359.23306,696.0550000000001,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,,,,0.0
